index_code,index_name,query_trading_day,source_api,source_query_code,htsc_code,name,exchange,stock_code,stock_name,stock_exchange,trading_day,weight,in_date,out_date
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000951.SZ,中国重汽,XSHE,2019-05-15 00:00:00,0.14,2017-12-11 00:00:00,2025-06-16 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000957.SZ,中通客车,XSHE,2019-05-15 00:00:00,0.09,2014-10-17 00:00:00,2021-06-15 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000958.SZ,东方能源,XSHE,2019-05-15 00:00:00,0.15,2014-12-15 00:00:00,2023-06-12 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000965.SZ,天保基建,XSHE,2019-05-15 00:00:00,0.06,2014-10-17 00:00:00,2020-12-14 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000967.SZ,盈峰环境,XSHE,2019-05-15 00:00:00,0.08,2017-06-12 00:00:00,2019-12-16 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000968.SZ,蓝焰控股,XSHE,2019-05-15 00:00:00,0.18,2017-12-11 00:00:00,2025-12-15 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000971.SZ,高升控股,XSHE,2019-05-15 00:00:00,0.04,2016-12-12 00:00:00,2019-06-17 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000973.SZ,佛塑科技,XSHE,2019-05-15 00:00:00,0.09,2017-12-11 00:00:00,2021-12-13 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000976.SZ,春晖股份,XSHE,2019-05-15 00:00:00,0.09,2017-06-12 00:00:00,2023-06-12 00:00:00
000852.SH,中证1000,2019-05-15,get_index_component,000852,000852.SH,中证1000,XSHG,000977.SZ,浪潮信息,XSHE,2019-05-15 00:00:00,0.61,2018-12-17 00:00:00,2019-06-17 00:00:00
